code_commune,nom_commune,nom_ville,nom_departement,nom_region
71464,Saint-Maurice-lès-Couches,Saint-Maurice-lès-Couches,Saône-et-Loire,Bourgogne-Franche-Comté
71465,Saint-Micaud,Saint-Micaud,Saône-et-Loire,Bourgogne-Franche-Comté
71466,Saint-Nizier-sur-Arroux,Saint-Nizier-sur-Arroux,Saône-et-Loire,Bourgogne-Franche-Comté
71468,Saint-Pierre-de-Varennes,Saint-Pierre-de-Varennes,Saône-et-Loire,Bourgogne-Franche-Comté
71469,Saint-Pierre-le-Vieux,Saint-Pierre-le-Vieux,Saône-et-Loire,Bourgogne-Franche-Comté
71470,Saint-Point,Saint-Point,Saône-et-Loire,Bourgogne-Franche-Comté
71471,Saint-Privé,Saint-Privé,Saône-et-Loire,Bourgogne-Franche-Comté
71472,Saint-Prix,Saint-Prix,Saône-et-Loire,Bourgogne-Franche-Comté
71473,Saint-Racho,Saint-Racho,Saône-et-Loire,Bourgogne-Franche-Comté
71474,Sainte-Radegonde,Sainte-Radegonde,Saône-et-Loire,Bourgogne-Franche-Comté
71475,Saint-Rémy,Saint-Rémy,Saône-et-Loire,Bourgogne-Franche-Comté
71477,Saint-Romain-sous-Gourdon,Saint-Romain-sous-Gourdon,Saône-et-Loire,Bourgogne-Franche-Comté
71478,Saint-Romain-sous-Versigny,Saint-Romain-sous-Versigny,Saône-et-Loire,Bourgogne-Franche-Comté
71479,Saint-Sernin-du-Bois,Saint-Sernin-du-Bois,Saône-et-Loire,Bourgogne-Franche-Comté
71480,Saint-Sernin-du-Plain,Saint-Sernin-du-Plain,Saône-et-Loire,Bourgogne-Franche-Comté
71481,Saint-Symphorien-d'Ancelles,Saint-Symphorien-d'Ancelles,Saône-et-Loire,Bourgogne-Franche-Comté
71482,Saint-Symphorien-de-Marmagne,Saint-Symphorien-de-Marmagne,Saône-et-Loire,Bourgogne-Franche-Comté
71483,Saint-Symphorien-des-Bois,Saint-Symphorien-des-Bois,Saône-et-Loire,Bourgogne-Franche-Comté
71484,Saint-Usuge,Saint-Usuge,Saône-et-Loire,Bourgogne-Franche-Comté
71485,Saint-Vallerin,Saint-Vallerin,Saône-et-Loire,Bourgogne-Franche-Comté
71486,Saint-Vallier,Saint-Vallier,Saône-et-Loire,Bourgogne-Franche-Comté
71487,Saint-Vérand,Saint-Vérand,Saône-et-Loire,Bourgogne-Franche-Comté
71488,Saint-Vincent-des-Prés,Saint-Vincent-des-Prés,Saône-et-Loire,Bourgogne-Franche-Comté
71489,Saint-Vincent-en-Bresse,Saint-Vincent-en-Bresse,Saône-et-Loire,Bourgogne-Franche-Comté
71490,Saint-Vincent-Bragny,Saint-Vincent-Bragny,Saône-et-Loire,Bourgogne-Franche-Comté
71491,Saint-Yan,Saint-Yan,Saône-et-Loire,Bourgogne-Franche-Comté
71493,Saisy,Saisy,Saône-et-Loire,Bourgogne-Franche-Comté
71494,La Salle,La Salle,Saône-et-Loire,Bourgogne-Franche-Comté
71495,Salornay-sur-Guye,Salornay-sur-Guye,Saône-et-Loire,Bourgogne-Franche-Comté
71496,Sampigny-lès-Maranges,Sampigny-lès-Maranges,Saône-et-Loire,Bourgogne-Franche-Comté
71497,Sancé,Sancé,Saône-et-Loire,Bourgogne-Franche-Comté
71498,Santilly,Santilly,Saône-et-Loire,Bourgogne-Franche-Comté
71499,Sanvignes-les-Mines,Sanvignes-les-Mines,Saône-et-Loire,Bourgogne-Franche-Comté
71500,Sarry,Sarry,Saône-et-Loire,Bourgogne-Franche-Comté
71501,Sassangy,Sassangy,Saône-et-Loire,Bourgogne-Franche-Comté
71502,Sassenay,Sassenay,Saône-et-Loire,Bourgogne-Franche-Comté
71503,Saules,Saules,Saône-et-Loire,Bourgogne-Franche-Comté
71504,Saunières,Saunières,Saône-et-Loire,Bourgogne-Franche-Comté
71505,Savianges,Savianges,Saône-et-Loire,Bourgogne-Franche-Comté
71506,Savigny-en-Revermont,Savigny-en-Revermont,Saône-et-Loire,Bourgogne-Franche-Comté
71507,Savigny-sur-Grosne,Savigny-sur-Grosne,Saône-et-Loire,Bourgogne-Franche-Comté
71508,Savigny-sur-Seille,Savigny-sur-Seille,Saône-et-Loire,Bourgogne-Franche-Comté
71509,La Celle-en-Morvan,La Celle-en-Morvan,Saône-et-Loire,Bourgogne-Franche-Comté
71510,Semur-en-Brionnais,Semur-en-Brionnais,Saône-et-Loire,Bourgogne-Franche-Comté
71512,Sennecey-le-Grand,Sennecey-le-Grand,Saône-et-Loire,Bourgogne-Franche-Comté
71513,Senozan,Senozan,Saône-et-Loire,Bourgogne-Franche-Comté
71514,Sens-sur-Seille,Sens-sur-Seille,Saône-et-Loire,Bourgogne-Franche-Comté
71515,Sercy,Sercy,Saône-et-Loire,Bourgogne-Franche-Comté
71516,Serley,Serley,Saône-et-Loire,Bourgogne-Franche-Comté
71517,Sermesse,Sermesse,Saône-et-Loire,Bourgogne-Franche-Comté
71518,Serrières,Serrières,Saône-et-Loire,Bourgogne-Franche-Comté
71519,Serrigny-en-Bresse,Serrigny-en-Bresse,Saône-et-Loire,Bourgogne-Franche-Comté
71520,Sevrey,Sevrey,Saône-et-Loire,Bourgogne-Franche-Comté
71521,Sigy-le-Châtel,Sigy-le-Châtel,Saône-et-Loire,Bourgogne-Franche-Comté
71522,Simandre,Simandre,Saône-et-Loire,Bourgogne-Franche-Comté
71523,Simard,Simard,Saône-et-Loire,Bourgogne-Franche-Comté
71524,Sivignon,Sivignon,Saône-et-Loire,Bourgogne-Franche-Comté
71525,Sologny,Sologny,Saône-et-Loire,Bourgogne-Franche-Comté
71526,Solutré-Pouilly,Solutré-Pouilly,Saône-et-Loire,Bourgogne-Franche-Comté
71527,Sommant,Sommant,Saône-et-Loire,Bourgogne-Franche-Comté
71528,Sornay,Sornay,Saône-et-Loire,Bourgogne-Franche-Comté
71529,Suin,Suin,Saône-et-Loire,Bourgogne-Franche-Comté
71530,Sully,Sully,Saône-et-Loire,Bourgogne-Franche-Comté
71531,La Tagnière,La Tagnière,Saône-et-Loire,Bourgogne-Franche-Comté
71532,Taizé,Taizé,Saône-et-Loire,Bourgogne-Franche-Comté
71533,Tancon,Tancon,Saône-et-Loire,Bourgogne-Franche-Comté
71534,Le Tartre,Le Tartre,Saône-et-Loire,Bourgogne-Franche-Comté
71535,Tavernay,Tavernay,Saône-et-Loire,Bourgogne-Franche-Comté
71537,Thil-sur-Arroux,Thil-sur-Arroux,Saône-et-Loire,Bourgogne-Franche-Comté
71538,Thurey,Thurey,Saône-et-Loire,Bourgogne-Franche-Comté
71539,Tintry,Tintry,Saône-et-Loire,Bourgogne-Franche-Comté
71540,Torcy,Torcy,Saône-et-Loire,Bourgogne-Franche-Comté
71541,Torpes,Torpes,Saône-et-Loire,Bourgogne-Franche-Comté
71542,Toulon-sur-Arroux,Toulon-sur-Arroux,Saône-et-Loire,Bourgogne-Franche-Comté
71543,Tournus,Tournus,Saône-et-Loire,Bourgogne-Franche-Comté
71544,Toutenant,Toutenant,Saône-et-Loire,Bourgogne-Franche-Comté
71545,Tramayes,Tramayes,Saône-et-Loire,Bourgogne-Franche-Comté
71546,Trambly,Trambly,Saône-et-Loire,Bourgogne-Franche-Comté
71547,Trivy,Trivy,Saône-et-Loire,Bourgogne-Franche-Comté
71548,Tronchy,Tronchy,Saône-et-Loire,Bourgogne-Franche-Comté
71549,La Truchère,La Truchère,Saône-et-Loire,Bourgogne-Franche-Comté
71550,Uchizy,Uchizy,Saône-et-Loire,Bourgogne-Franche-Comté
71551,Uchon,Uchon,Saône-et-Loire,Bourgogne-Franche-Comté
71552,Uxeau,Uxeau,Saône-et-Loire,Bourgogne-Franche-Comté
71553,Vareilles,Vareilles,Saône-et-Loire,Bourgogne-Franche-Comté
71554,Varenne-l'Arconce,Varenne-l'Arconce,Saône-et-Loire,Bourgogne-Franche-Comté
71555,Varennes-le-Grand,Varennes-le-Grand,Saône-et-Loire,Bourgogne-Franche-Comté
71556,Varennes-lès-Mâcon,Varennes-lès-Mâcon,Saône-et-Loire,Bourgogne-Franche-Comté
71557,Varenne-Saint-Germain,Varenne-Saint-Germain,Saône-et-Loire,Bourgogne-Franche-Comté
71558,Varennes-Saint-Sauveur,Varennes-Saint-Sauveur,Saône-et-Loire,Bourgogne-Franche-Comté
71559,Varennes-sous-Dun,Varennes-sous-Dun,Saône-et-Loire,Bourgogne-Franche-Comté
71561,Vauban,Vauban,Saône-et-Loire,Bourgogne-Franche-Comté
71562,Vaudebarrier,Vaudebarrier,Saône-et-Loire,Bourgogne-Franche-Comté
71563,Vaux-en-Pré,Vaux-en-Pré,Saône-et-Loire,Bourgogne-Franche-Comté
71564,Vendenesse-lès-Charolles,Vendenesse-lès-Charolles,Saône-et-Loire,Bourgogne-Franche-Comté
71565,Vendenesse-sur-Arroux,Vendenesse-sur-Arroux,Saône-et-Loire,Bourgogne-Franche-Comté
71566,Verdun-sur-le-Doubs,Verdun-sur-le-Doubs,Saône-et-Loire,Bourgogne-Franche-Comté
71567,Vergisson,Vergisson,Saône-et-Loire,Bourgogne-Franche-Comté
71568,Vérissey,Vérissey,Saône-et-Loire,Bourgogne-Franche-Comté
71570,Verjux,Verjux,Saône-et-Loire,Bourgogne-Franche-Comté
71571,Verosvres,Verosvres,Saône-et-Loire,Bourgogne-Franche-Comté
71572,Vers,Vers,Saône-et-Loire,Bourgogne-Franche-Comté
71573,Versaugues,Versaugues,Saône-et-Loire,Bourgogne-Franche-Comté
71574,Verzé,Verzé,Saône-et-Loire,Bourgogne-Franche-Comté
71576,Le Villars,Le Villars,Saône-et-Loire,Bourgogne-Franche-Comté
71577,Villegaudin,Villegaudin,Saône-et-Loire,Bourgogne-Franche-Comté
71578,Clux-Villeneuve,Clux-Villeneuve,Saône-et-Loire,Bourgogne-Franche-Comté
71579,Villeneuve-en-Montagne,Villeneuve-en-Montagne,Saône-et-Loire,Bourgogne-Franche-Comté
71580,Vincelles,Vincelles,Saône-et-Loire,Bourgogne-Franche-Comté
71581,Vindecy,Vindecy,Saône-et-Loire,Bourgogne-Franche-Comté
71582,La Vineuse sur Fregande,La Vineuse sur Fregande,Saône-et-Loire,Bourgogne-Franche-Comté
71583,Vinzelles,Vinzelles,Saône-et-Loire,Bourgogne-Franche-Comté
71584,Viré,Viré,Saône-et-Loire,Bourgogne-Franche-Comté
71585,Virey-le-Grand,Virey-le-Grand,Saône-et-Loire,Bourgogne-Franche-Comté
71586,Viry,Viry,Saône-et-Loire,Bourgogne-Franche-Comté
71588,Vitry-en-Charollais,Vitry-en-Charollais,Saône-et-Loire,Bourgogne-Franche-Comté
71589,Vitry-sur-Loire,Vitry-sur-Loire,Saône-et-Loire,Bourgogne-Franche-Comté
71590,Volesvres,Volesvres,Saône-et-Loire,Bourgogne-Franche-Comté
71591,Fleurville,Fleurville,Saône-et-Loire,Bourgogne-Franche-Comté
72001,Aigné,Aigné,Sarthe,Pays de la Loire
72002,Aillières-Beauvoir,Aillières-Beauvoir,Sarthe,Pays de la Loire
72003,Allonnes,Allonnes,Sarthe,Pays de la Loire
72004,Amné,Amné,Sarthe,Pays de la Loire
72005,Ancinnes,Ancinnes,Sarthe,Pays de la Loire
72006,Arçonnay,Arçonnay,Sarthe,Pays de la Loire
72007,Ardenay-sur-Mérize,Ardenay-sur-Mérize,Sarthe,Pays de la Loire
72008,Arnage,Arnage,Sarthe,Pays de la Loire
72009,Arthezé,Arthezé,Sarthe,Pays de la Loire
72010,Asnières-sur-Vègre,Asnières-sur-Vègre,Sarthe,Pays de la Loire
72011,Assé-le-Boisne,Assé-le-Boisne,Sarthe,Pays de la Loire
72012,Assé-le-Riboul,Assé-le-Riboul,Sarthe,Pays de la Loire
72013,Aubigné-Racan,Aubigné-Racan,Sarthe,Pays de la Loire
72015,Les Aulneaux,Les Aulneaux,Sarthe,Pays de la Loire
72016,Auvers-le-Hamon,Auvers-le-Hamon,Sarthe,Pays de la Loire
72017,Auvers-sous-Montfaucon,Auvers-sous-Montfaucon,Sarthe,Pays de la Loire
72018,Avesnes-en-Saosnois,Avesnes-en-Saosnois,Sarthe,Pays de la Loire
72019,Avessé,Avessé,Sarthe,Pays de la Loire
72020,Avezé,Avezé,Sarthe,Pays de la Loire
72021,Avoise,Avoise,Sarthe,Pays de la Loire
72022,Le Bailleul,Le Bailleul,Sarthe,Pays de la Loire
72023,Ballon-Saint Mars,Ballon-Saint Mars,Sarthe,Pays de la Loire
72024,La Bazoge,La Bazoge,Sarthe,Pays de la Loire
72025,Bazouges Cré sur Loir,Bazouges Cré sur Loir,Sarthe,Pays de la Loire
72026,Beaufay,Beaufay,Sarthe,Pays de la Loire
72027,Beaumont-sur-Dême,Beaumont-sur-Dême,Sarthe,Pays de la Loire
72028,Beaumont-Pied-de-Bœuf,Beaumont-Pied-de-Bœuf,Sarthe,Pays de la Loire
72029,Beaumont-sur-Sarthe,Beaumont-sur-Sarthe,Sarthe,Pays de la Loire
72031,Beillé,Beillé,Sarthe,Pays de la Loire
72032,Berfay,Berfay,Sarthe,Pays de la Loire
72034,Bérus,Bérus,Sarthe,Pays de la Loire
72035,Bessé-sur-Braye,Bessé-sur-Braye,Sarthe,Pays de la Loire
72036,Béthon,Béthon,Sarthe,Pays de la Loire
72037,Blèves,Blèves,Sarthe,Pays de la Loire
72038,Boëssé-le-Sec,Boëssé-le-Sec,Sarthe,Pays de la Loire
72039,Bonnétable,Bonnétable,Sarthe,Pays de la Loire
72040,La Bosse,La Bosse,Sarthe,Pays de la Loire
72041,Bouër,Bouër,Sarthe,Pays de la Loire
72042,Bouloire,Bouloire,Sarthe,Pays de la Loire
72043,Bourg-le-Roi,Bourg-le-Roi,Sarthe,Pays de la Loire
72044,Bousse,Bousse,Sarthe,Pays de la Loire
72045,Brains-sur-Gée,Brains-sur-Gée,Sarthe,Pays de la Loire
72046,Le Breil-sur-Mérize,Le Breil-sur-Mérize,Sarthe,Pays de la Loire
72047,Brette-les-Pins,Brette-les-Pins,Sarthe,Pays de la Loire
72048,Briosne-lès-Sables,Briosne-lès-Sables,Sarthe,Pays de la Loire
72049,La Bruère-sur-Loir,La Bruère-sur-Loir,Sarthe,Pays de la Loire
72050,Brûlon,Brûlon,Sarthe,Pays de la Loire
72051,Cérans-Foulletourte,Cérans-Foulletourte,Sarthe,Pays de la Loire
72052,Chahaignes,Chahaignes,Sarthe,Pays de la Loire
72053,Challes,Challes,Sarthe,Pays de la Loire
72054,Champagné,Champagné,Sarthe,Pays de la Loire
72056,Champfleur,Champfleur,Sarthe,Pays de la Loire
72057,Champrond,Champrond,Sarthe,Pays de la Loire
72058,Changé,Changé,Sarthe,Pays de la Loire
72059,Chantenay-Villedieu,Chantenay-Villedieu,Sarthe,Pays de la Loire
72060,La Chapelle-aux-Choux,La Chapelle-aux-Choux,Sarthe,Pays de la Loire
72061,La Chapelle-d'Aligné,La Chapelle-d'Aligné,Sarthe,Pays de la Loire
72062,La Chapelle-du-Bois,La Chapelle-du-Bois,Sarthe,Pays de la Loire
72064,La Chapelle-Huon,La Chapelle-Huon,Sarthe,Pays de la Loire
72065,La Chapelle-Saint-Aubin,La Chapelle-Saint-Aubin,Sarthe,Pays de la Loire
72066,La Chapelle-Saint-Fray,La Chapelle-Saint-Fray,Sarthe,Pays de la Loire
72067,La Chapelle-Saint-Rémy,La Chapelle-Saint-Rémy,Sarthe,Pays de la Loire
72068,La Chartre-sur-le-Loir,La Chartre-sur-le-Loir,Sarthe,Pays de la Loire
72070,Chassillé,Chassillé,Sarthe,Pays de la Loire
72071,Montval-sur-Loir,Montval-sur-Loir,Sarthe,Pays de la Loire
72072,Château-l'Hermitage,Château-l'Hermitage,Sarthe,Pays de la Loire
72073,Chaufour-Notre-Dame,Chaufour-Notre-Dame,Sarthe,Pays de la Loire
72074,Chemiré-en-Charnie,Chemiré-en-Charnie,Sarthe,Pays de la Loire
72075,Chemiré-le-Gaudin,Chemiré-le-Gaudin,Sarthe,Pays de la Loire
72076,Chenay,Chenay,Sarthe,Pays de la Loire
72077,Chenu,Chenu,Sarthe,Pays de la Loire
72078,Chérancé,Chérancé,Sarthe,Pays de la Loire
72079,Chérisay,Chérisay,Sarthe,Pays de la Loire
72080,Cherré-Au,Cherré-Au,Sarthe,Pays de la Loire
72083,Chevillé,Chevillé,Sarthe,Pays de la Loire
72084,Clermont-Créans,Clermont-Créans,Sarthe,Pays de la Loire
72085,Cogners,Cogners,Sarthe,Pays de la Loire
72086,Commerveil,Commerveil,Sarthe,Pays de la Loire
72087,Conflans-sur-Anille,Conflans-sur-Anille,Sarthe,Pays de la Loire
72088,Congé-sur-Orne,Congé-sur-Orne,Sarthe,Pays de la Loire
72089,Conlie,Conlie,Sarthe,Pays de la Loire
72090,Connerré,Connerré,Sarthe,Pays de la Loire
72091,Contilly,Contilly,Sarthe,Pays de la Loire
72093,Cormes,Cormes,Sarthe,Pays de la Loire
72094,Coudrecieux,Coudrecieux,Sarthe,Pays de la Loire
72095,Coulaines,Coulaines,Sarthe,Pays de la Loire
72096,Coulans-sur-Gée,Coulans-sur-Gée,Sarthe,Pays de la Loire
72098,Coulongé,Coulongé,Sarthe,Pays de la Loire
72099,Courcebœufs,Courcebœufs,Sarthe,Pays de la Loire
72100,Courcelles-la-Forêt,Courcelles-la-Forêt,Sarthe,Pays de la Loire
72101,Courcemont,Courcemont,Sarthe,Pays de la Loire
72102,Courcival,Courcival,Sarthe,Pays de la Loire
72103,Courdemanche,Courdemanche,Sarthe,Pays de la Loire
72104,Courgains,Courgains,Sarthe,Pays de la Loire
72105,Courgenard,Courgenard,Sarthe,Pays de la Loire
72106,Courtillers,Courtillers,Sarthe,Pays de la Loire
72107,Crannes-en-Champagne,Crannes-en-Champagne,Sarthe,Pays de la Loire
72109,Crissé,Crissé,Sarthe,Pays de la Loire
72110,Crosmières,Crosmières,Sarthe,Pays de la Loire
72111,Cures,Cures,Sarthe,Pays de la Loire
72112,Dangeul,Dangeul,Sarthe,Pays de la Loire
72113,Degré,Degré,Sarthe,Pays de la Loire
72114,Dehault,Dehault,Sarthe,Pays de la Loire
72115,Dissay-sous-Courcillon,Dissay-sous-Courcillon,Sarthe,Pays de la Loire
72118,Dollon,Dollon,Sarthe,Pays de la Loire
72119,Domfront-en-Champagne,Domfront-en-Champagne,Sarthe,Pays de la Loire
72120,Doucelles,Doucelles,Sarthe,Pays de la Loire
72121,Douillet,Douillet,Sarthe,Pays de la Loire
72122,Duneau,Duneau,Sarthe,Pays de la Loire
72123,Dureil,Dureil,Sarthe,Pays de la Loire
72124,Écommoy,Écommoy,Sarthe,Pays de la Loire
72125,Écorpain,Écorpain,Sarthe,Pays de la Loire
72126,Épineu-le-Chevreuil,Épineu-le-Chevreuil,Sarthe,Pays de la Loire
72127,Étival-lès-le-Mans,Étival-lès-le-Mans,Sarthe,Pays de la Loire
72128,Val-d'Étangson,Val-d'Étangson,Sarthe,Pays de la Loire
72129,Fatines,Fatines,Sarthe,Pays de la Loire
72130,Fay,Fay,Sarthe,Pays de la Loire
72131,Fercé-sur-Sarthe,Fercé-sur-Sarthe,Sarthe,Pays de la Loire
72132,La Ferté-Bernard,La Ferté-Bernard,Sarthe,Pays de la Loire
72133,Fillé,Fillé,Sarthe,Pays de la Loire
72134,Flée,Flée,Sarthe,Pays de la Loire
72135,La Fontaine-Saint-Martin,La Fontaine-Saint-Martin,Sarthe,Pays de la Loire
72136,Fontenay-sur-Vègre,Fontenay-sur-Vègre,Sarthe,Pays de la Loire
72137,Villeneuve-en-Perseigne,Villeneuve-en-Perseigne,Sarthe,Pays de la Loire
72138,Fresnay-sur-Sarthe,Fresnay-sur-Sarthe,Sarthe,Pays de la Loire
72139,Fyé,Fyé,Sarthe,Pays de la Loire
72141,Gesnes-le-Gandelin,Gesnes-le-Gandelin,Sarthe,Pays de la Loire
72142,Grandchamp,Grandchamp,Sarthe,Pays de la Loire
72143,Le Grand-Lucé,Le Grand-Lucé,Sarthe,Pays de la Loire
72144,Gréez-sur-Roc,Gréez-sur-Roc,Sarthe,Pays de la Loire
72145,Le Grez,Le Grez,Sarthe,Pays de la Loire
72146,Guécélard,Guécélard,Sarthe,Pays de la Loire
72147,La Guierche,La Guierche,Sarthe,Pays de la Loire
72148,Jauzé,Jauzé,Sarthe,Pays de la Loire
72149,Joué-en-Charnie,Joué-en-Charnie,Sarthe,Pays de la Loire
72150,Joué-l'Abbé,Joué-l'Abbé,Sarthe,Pays de la Loire
72151,Juigné-sur-Sarthe,Juigné-sur-Sarthe,Sarthe,Pays de la Loire
72152,Juillé,Juillé,Sarthe,Pays de la Loire
72153,Jupilles,Jupilles,Sarthe,Pays de la Loire
72154,La Flèche,La Flèche,Sarthe,Pays de la Loire
72155,Laigné-en-Belin,Laigné-en-Belin,Sarthe,Pays de la Loire
72156,Lamnay,Lamnay,Sarthe,Pays de la Loire
72157,Lavardin,Lavardin,Sarthe,Pays de la Loire
72158,Lavaré,Lavaré,Sarthe,Pays de la Loire
72160,Lavernat,Lavernat,Sarthe,Pays de la Loire
72161,Lhomme,Lhomme,Sarthe,Pays de la Loire
72163,Ligron,Ligron,Sarthe,Pays de la Loire
72164,Livet-en-Saosnois,Livet-en-Saosnois,Sarthe,Pays de la Loire
72165,Lombron,Lombron,Sarthe,Pays de la Loire
72166,Longnes,Longnes,Sarthe,Pays de la Loire
72167,Louailles,Louailles,Sarthe,Pays de la Loire
72168,Loué,Loué,Sarthe,Pays de la Loire
72169,Louplande,Louplande,Sarthe,Pays de la Loire
72170,Louvigny,Louvigny,Sarthe,Pays de la Loire
72171,Louzes,Louzes,Sarthe,Pays de la Loire
72172,Le Luart,Le Luart,Sarthe,Pays de la Loire
72173,Luceau,Luceau,Sarthe,Pays de la Loire
72174,Lucé-sous-Ballon,Lucé-sous-Ballon,Sarthe,Pays de la Loire
72175,Luché-Pringé,Luché-Pringé,Sarthe,Pays de la Loire
72176,Le Lude,Le Lude,Sarthe,Pays de la Loire
72177,Maigné,Maigné,Sarthe,Pays de la Loire
72178,Maisoncelles,Maisoncelles,Sarthe,Pays de la Loire
72179,Malicorne-sur-Sarthe,Malicorne-sur-Sarthe,Sarthe,Pays de la Loire
72180,Mamers,Mamers,Sarthe,Pays de la Loire
72181,Le Mans,Le Mans,Sarthe,Pays de la Loire
72182,Mansigné,Mansigné,Sarthe,Pays de la Loire
72183,Marçon,Marçon,Sarthe,Pays de la Loire
72184,Mareil-en-Champagne,Mareil-en-Champagne,Sarthe,Pays de la Loire
72185,Mareil-sur-Loir,Mareil-sur-Loir,Sarthe,Pays de la Loire
72186,Maresché,Maresché,Sarthe,Pays de la Loire
72187,Marigné-Laillé,Marigné-Laillé,Sarthe,Pays de la Loire
72188,Marollette,Marollette,Sarthe,Pays de la Loire
72189,Marolles-les-Braults,Marolles-les-Braults,Sarthe,Pays de la Loire
72190,Marolles-lès-Saint-Calais,Marolles-lès-Saint-Calais,Sarthe,Pays de la Loire
72191,Mayet,Mayet,Sarthe,Pays de la Loire
72192,Les Mées,Les Mées,Sarthe,Pays de la Loire
72193,Melleray,Melleray,Sarthe,Pays de la Loire
72194,Meurcé,Meurcé,Sarthe,Pays de la Loire
72195,Mézeray,Mézeray,Sarthe,Pays de la Loire
72196,Mézières-sur-Ponthouin,Mézières-sur-Ponthouin,Sarthe,Pays de la Loire
72197,Mézières-sous-Lavardin,Mézières-sous-Lavardin,Sarthe,Pays de la Loire
72198,La Milesse,La Milesse,Sarthe,Pays de la Loire
72199,Moitron-sur-Sarthe,Moitron-sur-Sarthe,Sarthe,Pays de la Loire
72200,Moncé-en-Belin,Moncé-en-Belin,Sarthe,Pays de la Loire
72201,Moncé-en-Saosnois,Moncé-en-Saosnois,Sarthe,Pays de la Loire
72202,Monhoudou,Monhoudou,Sarthe,Pays de la Loire
72204,Montaillé,Montaillé,Sarthe,Pays de la Loire
72205,Montbizot,Montbizot,Sarthe,Pays de la Loire
72208,Montmirail,Montmirail,Sarthe,Pays de la Loire
72209,Montreuil-le-Chétif,Montreuil-le-Chétif,Sarthe,Pays de la Loire
72210,Montreuil-le-Henri,Montreuil-le-Henri,Sarthe,Pays de la Loire
72211,Mont-Saint-Jean,Mont-Saint-Jean,Sarthe,Pays de la Loire
72212,Moulins-le-Carbonnel,Moulins-le-Carbonnel,Sarthe,Pays de la Loire
72213,Mulsanne,Mulsanne,Sarthe,Pays de la Loire
72214,Nauvay,Nauvay,Sarthe,Pays de la Loire
72215,Neufchâtel-en-Saosnois,Neufchâtel-en-Saosnois,Sarthe,Pays de la Loire
72216,Neuvillalais,Neuvillalais,Sarthe,Pays de la Loire
72217,Neuville-sur-Sarthe,Neuville-sur-Sarthe,Sarthe,Pays de la Loire
72218,Neuvillette-en-Charnie,Neuvillette-en-Charnie,Sarthe,Pays de la Loire
72219,Bernay-Neuvy-en-Champagne,Bernay-Neuvy-en-Champagne,Sarthe,Pays de la Loire
72220,Nogent-le-Bernard,Nogent-le-Bernard,Sarthe,Pays de la Loire
72221,Nogent-sur-Loir,Nogent-sur-Loir,Sarthe,Pays de la Loire
72222,Nouans,Nouans,Sarthe,Pays de la Loire
72223,Noyen-sur-Sarthe,Noyen-sur-Sarthe,Sarthe,Pays de la Loire
72224,Nuillé-le-Jalais,Nuillé-le-Jalais,Sarthe,Pays de la Loire
72225,Oisseau-le-Petit,Oisseau-le-Petit,Sarthe,Pays de la Loire
72226,Oizé,Oizé,Sarthe,Pays de la Loire
72227,Panon,Panon,Sarthe,Pays de la Loire
72228,Parcé-sur-Sarthe,Parcé-sur-Sarthe,Sarthe,Pays de la Loire
72229,Parennes,Parennes,Sarthe,Pays de la Loire
72230,Parigné-le-Pôlin,Parigné-le-Pôlin,Sarthe,Pays de la Loire
72231,Parigné-l'Évêque,Parigné-l'Évêque,Sarthe,Pays de la Loire
72232,Notre-Dame-du-Pé,Notre-Dame-du-Pé,Sarthe,Pays de la Loire
72233,Peray,Peray,Sarthe,Pays de la Loire
72234,Pezé-le-Robert,Pezé-le-Robert,Sarthe,Pays de la Loire
72235,Piacé,Piacé,Sarthe,Pays de la Loire
72236,Pincé,Pincé,Sarthe,Pays de la Loire
72237,Pirmil,Pirmil,Sarthe,Pays de la Loire
72238,Pizieux,Pizieux,Sarthe,Pays de la Loire
72239,Poillé-sur-Vègre,Poillé-sur-Vègre,Sarthe,Pays de la Loire
72241,Montfort-le-Gesnois,Montfort-le-Gesnois,Sarthe,Pays de la Loire
72243,Pontvallain,Pontvallain,Sarthe,Pays de la Loire
72244,Précigné,Précigné,Sarthe,Pays de la Loire
72245,Préval,Préval,Sarthe,Pays de la Loire
72246,Prévelles,Prévelles,Sarthe,Pays de la Loire
72247,Pruillé-le-Chétif,Pruillé-le-Chétif,Sarthe,Pays de la Loire
72248,Pruillé-l'Éguillé,Pruillé-l'Éguillé,Sarthe,Pays de la Loire
72249,La Quinte,La Quinte,Sarthe,Pays de la Loire
72250,Rahay,Rahay,Sarthe,Pays de la Loire
72251,René,René,Sarthe,Pays de la Loire
72252,Requeil,Requeil,Sarthe,Pays de la Loire
72253,Roëzé-sur-Sarthe,Roëzé-sur-Sarthe,Sarthe,Pays de la Loire
72254,Rouessé-Fontaine,Rouessé-Fontaine,Sarthe,Pays de la Loire
72255,Rouessé-Vassé,Rouessé-Vassé,Sarthe,Pays de la Loire
72256,Rouez,Rouez,Sarthe,Pays de la Loire
72257,Rouillon,Rouillon,Sarthe,Pays de la Loire
72259,Rouperroux-le-Coquet,Rouperroux-le-Coquet,Sarthe,Pays de la Loire
72260,Ruaudin,Ruaudin,Sarthe,Pays de la Loire
72261,Ruillé-en-Champagne,Ruillé-en-Champagne,Sarthe,Pays de la Loire
72262,Loir en Vallée,Loir en Vallée,Sarthe,Pays de la Loire
